Date,Close/Last,Volume,Open,High,Low
07/19/2023,$11.31,7379601,$11.52,$11.8799,$11.295
07/18/2023,$11.39,12465280,$11.34,$12.18,$11.29
07/17/2023,$11.16,12212600,$10.15,$11.395,$10.06
07/14/2023,$10.10,6790585,$10.40,$10.71,$10.02
07/13/2023,$10.42,8413098,$10.36,$10.68,$10.305
07/12/2023,$10.30,17771910,$10.50,$10.60,$9.96
07/11/2023,$9.52,5640138,$9.23,$9.58,$9.13
07/10/2023,$9.35,5365345,$9.09,$9.43,$8.99
07/07/2023,$9.09,5926298,$9.14,$9.495,$9.09
07/06/2023,$9.15,7396586,$9.53,$9.55,$9.06
07/05/2023,$9.68,5551879,$9.81,$9.93,$9.55
07/03/2023,$9.86,2562710,$9.91,$10.4405,$9.855
06/30/2023,$9.80,4786423,$9.76,$9.895,$9.48
06/29/2023,$9.64,5122934,$10.12,$10.445,$9.605
06/28/2023,$10.15,3001894,$10.06,$10.34,$10.00
06/27/2023,$10.10,2517974,$9.97,$10.16,$9.88
06/26/2023,$9.91,5452663,$10.06,$10.37,$9.79
06/23/2023,$10.09,4200094,$10.23,$10.315,$10.05
06/22/2023,$10.42,3944667,$10.46,$10.55,$10.07
06/21/2023,$10.52,4287135,$10.50,$10.63,$10.3138
06/20/2023,$10.61,5817748,$10.90,$11.03,$10.445
06/16/2023,$11.00,22236960,$11.36,$11.42,$10.68
06/15/2023,$11.22,4100387,$11.07,$11.49,$11.01
06/14/2023,$11.24,3844210,$11.70,$11.81,$11.19
06/13/2023,$11.58,4063572,$11.43,$11.84,$11.31
06/12/2023,$11.35,4458469,$10.90,$11.44,$10.55
06/09/2023,$10.93,4080611,$11.19,$11.365,$10.865
06/08/2023,$11.18,3558882,$11.34,$11.34,$10.93
06/07/2023,$11.22,3748971,$11.33,$11.44,$11.09
06/06/2023,$11.12,3387979,$10.97,$11.41,$10.77
06/05/2023,$11.07,4739752,$10.94,$11.395,$10.8054
06/02/2023,$10.89,4657591,$11.15,$11.27,$10.80
06/01/2023,$10.92,3825642,$10.64,$11.12,$10.58
05/31/2023,$10.60,4807519,$10.93,$11.08,$10.29
05/30/2023,$10.91,6714290,$10.45,$10.98,$10.3644
05/26/2023,$10.27,2506627,$10.44,$10.44,$10.04
05/25/2023,$10.35,3110436,$10.34,$10.43,$10.1315
05/24/2023,$10.31,3396772,$10.16,$10.39,$9.975
05/23/2023,$10.27,5103678,$10.03,$10.65,$9.97
05/22/2023,$10.12,5249949,$9.60,$10.235,$9.58
05/19/2023,$9.57,11747590,$10.54,$10.56,$9.37
05/18/2023,$10.50,4038710,$10.76,$10.77,$10.33
05/17/2023,$10.79,4097689,$10.41,$10.937,$10.29
