Date,Close/Last,Volume,Open,High,Low
02/28/2023,$5.0189,16237,$5.07,$5.12,$4.9186
02/27/2023,$4.98,28177,$4.9474,$5.0399,$4.89
02/24/2023,$4.93,9501,$4.92,$5.09,$4.92
02/23/2023,$5.07,18349,$5.10,$5.1199,$4.9153
02/22/2023,$4.94,58256,$4.91,$5.15,$4.91
02/21/2023,$4.90,18865,$5.00,$5.0407,$4.89
02/17/2023,$5.06,25845,$5.14,$5.24,$5.00
02/16/2023,$5.06,22067,$5.07,$5.26,$5.06
02/15/2023,$5.2906,68656,$4.99,$5.41,$4.96
02/14/2023,$5.1299,17629,$5.10,$5.20,$4.88
02/13/2023,$5.22,22095,$5.13,$5.2746,$5.01
02/10/2023,$5.095,33539,$5.34,$5.34,$5.00
02/09/2023,$5.36,37315,$5.68,$5.82,$5.34
02/08/2023,$5.59,28504,$5.68,$5.68,$5.45
02/07/2023,$5.68,92082,$6.10,$6.10,$5.56
02/06/2023,$6.1998,406524,$5.82,$6.75,$5.7101
02/03/2023,$5.80,25329,$5.80,$6.05,$5.80
02/02/2023,$5.92,45695,$5.67,$6.04,$5.67
02/01/2023,$5.55,51716,$5.88,$5.88,$5.52
01/31/2023,$5.6271,44987,$6.00,$6.01,$5.61
01/30/2023,$5.92,18831,$6.11,$6.2756,$5.9001
01/27/2023,$6.12,37929,$5.98,$6.21,$5.905
01/26/2023,$6.09,23216,$6.29,$6.32,$5.8565
01/25/2023,$6.1897,16880,$6.09,$6.2999,$6.00
01/24/2023,$6.15,29960,$5.92,$6.4199,$5.8682
01/23/2023,$6.02,21119,$5.80,$6.05,$5.60
01/20/2023,$5.67,39327,$5.64,$5.89,$5.64
01/19/2023,$5.665,38012,$6.11,$6.1101,$5.6101
01/18/2023,$6.1117,25354,$6.11,$6.30,$5.94
01/17/2023,$6.00,47073,$5.90,$6.1501,$5.70
01/13/2023,$5.96,41705,$5.85,$6.05,$5.76
01/12/2023,$6.00,40095,$5.66,$6.04,$5.4754
01/11/2023,$5.57,23778,$5.45,$5.667,$5.42
01/10/2023,$5.44,12119,$5.476,$5.58,$5.4208
01/09/2023,$5.405,21140,$5.50,$5.50,$5.281
01/06/2023,$5.27,11814,$5.27,$5.35,$5.11
01/05/2023,$5.30,16162,$5.08,$5.345,$5.00
01/04/2023,$5.20,10303,$4.93,$5.20,$4.91
01/03/2023,$4.94,20485,$4.9615,$5.11,$4.9256
12/30/2022,$4.95,28984,$4.66,$4.95,$4.63
12/29/2022,$4.69,48106,$4.62,$4.70,$4.441
12/28/2022,$4.61,38966,$4.88,$4.96,$4.61
12/27/2022,$4.91,16242,$5.01,$5.08,$4.8701
12/23/2022,$5.105,27492,$5.22,$5.22,$5.01
12/22/2022,$5.13,25319,$5.27,$5.33,$5.0101
12/21/2022,$5.35,8176,$5.43,$5.4766,$5.2001
12/20/2022,$5.42,10781,$5.23,$5.4306,$5.1557
12/19/2022,$5.23,14016,$5.56,$5.56,$5.19
12/16/2022,$5.56,15734,$5.56,$5.6399,$5.50
12/15/2022,$5.66,22319,$5.89,$5.89,$5.60
12/14/2022,$5.86,11428,$5.78,$5.98,$5.78
12/13/2022,$5.86,33837,$6.03,$6.10,$5.814
12/12/2022,$5.97,13806,$5.86,$6.05,$5.86
