Date,Close/Last,Volume,Open,High,Low
09/11/2023,$7.34,26368730,$7.42,$7.64,$7.05
09/08/2023,$7.18,32634550,$7.96,$8.00,$7.10
09/07/2023,$8.12,47792110,$8.25,$8.38,$7.71
09/06/2023,$8.62,84989560,$11.70,$11.70,$8.43
09/05/2023,$13.64,20097280,$13.00,$13.76,$12.64
09/01/2023,$13.10,22944880,$12.68,$13.23,$12.12
08/31/2023,$12.55,38962110,$13.90,$13.90,$12.55
08/30/2023,$12.73,55170300,$11.10,$13.64,$10.73
08/29/2023,$10.91,27312520,$11.24,$11.70,$10.72
08/28/2023,$11.07,24658930,$11.99,$12.35,$11.05
08/25/2023,$12.43,24061650,$13.435,$14.45,$12.395
08/24/2023,$14.37,26407970,$16.31,$16.60,$13.325
08/23/2023,$19.60,1000000,$19.50,$22.00,$19.40
08/22/2023,$25.50,10944870,$31.00,$31.10,$24.60
08/21/2023,$31.20,11371260,$40.00,$40.30,$30.50
08/18/2023,$40.90,5165848,$40.60,$41.90,$38.60
08/17/2023,$40.40,7147800,$36.70,$40.60,$36.40
08/16/2023,$37.50,5699247,$36.80,$38.40,$34.70
08/15/2023,$36.80,7040204,$34.90,$38.00,$33.00
08/14/2023,$33.90,13416120,$33.30,$36.40,$31.80
08/11/2023,$52.60,5967176,$49.10,$52.80,$49.10
08/10/2023,$49.80,1392337,$49.50,$51.00,$49.00
08/09/2023,$49.00,1809062,$50.90,$51.60,$48.60
08/08/2023,$50.90,3042303,$54.60,$54.60,$49.90
08/07/2023,$51.20,2703208,$50.40,$52.80,$50.10
08/04/2023,$49.30,2087544,$49.10,$50.80,$48.20
08/03/2023,$49.10,1482848,$47.90,$49.80,$47.40
08/02/2023,$48.00,1553295,$48.50,$48.80,$46.80
08/01/2023,$49.30,2403398,$49.30,$51.70,$48.40
07/31/2023,$49.70,3717616,$46.60,$50.80,$46.39
07/28/2023,$46.40,2481300,$46.60,$46.70,$45.20
07/27/2023,$45.20,4240854,$51.10,$51.50,$45.10
07/26/2023,$50.70,3119769,$51.50,$52.50,$49.10
07/25/2023,$51.20,5840463,$53.60,$54.80,$50.30
07/24/2023,$58.50,25691880,$58.40,$62.30,$48.70
07/21/2023,$44.00,8521024,$43.40,$44.80,$42.85
07/20/2023,$43.30,1989101,$43.30,$43.70,$42.30
07/19/2023,$43.70,2019826,$43.50,$44.00,$42.80
07/18/2023,$43.10,1861723,$43.50,$45.40,$42.70
07/17/2023,$43.70,1232721,$43.40,$43.90,$42.70
07/14/2023,$43.30,1739564,$45.50,$45.70,$43.00
07/13/2023,$44.40,2139149,$44.30,$45.20,$43.95
07/12/2023,$44.00,1884755,$44.30,$44.70,$43.50
07/11/2023,$43.90,2329402,$43.00,$44.40,$42.539
07/10/2023,$42.40,2346769,$41.80,$42.90,$41.70
07/07/2023,$42.00,1549883,$43.10,$43.55,$42.00
07/06/2023,$42.90,2090391,$42.20,$43.30,$41.90
07/05/2023,$42.50,2046837,$44.40,$44.40,$42.20
07/03/2023,$44.40,1608425,$43.90,$46.00,$43.20
06/30/2023,$44.00,1735522,$43.30,$44.00,$42.50
06/29/2023,$44.20,2828456,$43.60,$44.30,$41.80
06/28/2023,$44.10,2606439,$40.90,$45.50,$40.80
06/27/2023,$41.00,1594267,$40.80,$41.50,$40.10
06/26/2023,$40.30,1410249,$40.80,$41.30,$40.10
06/23/2023,$40.10,1457572,$41.20,$41.499,$40.10
06/22/2023,$41.70,3834307,$42.50,$42.80,$40.70
06/21/2023,$45.30,1302685,$46.00,$46.40,$45.00
06/20/2023,$45.90,1645023,$46.90,$47.30,$44.90
06/16/2023,$47.00,1876429,$48.20,$48.30,$46.70
06/15/2023,$47.60,1610359,$48.50,$48.50,$46.80
06/14/2023,$49.00,1554865,$50.70,$50.80,$48.20
06/13/2023,$50.00,2560280,$48.60,$51.50,$48.20
06/12/2023,$47.90,1042469,$47.81,$48.80,$47.40
06/09/2023,$47.70,1485535,$46.50,$48.20,$46.50
06/08/2023,$46.80,1571483,$46.70,$47.30,$45.20
06/07/2023,$47.30,1514845,$47.60,$47.60,$46.10
06/06/2023,$46.40,1513497,$45.90,$47.70,$45.50
06/05/2023,$46.30,771718,$46.50,$46.70,$45.50
06/02/2023,$45.50,947793,$46.30,$46.70,$45.30
06/01/2023,$45.50,1243102,$45.10,$46.60,$44.70
05/31/2023,$45.00,1337543,$45.75,$46.082,$43.80
05/30/2023,$46.30,1390053,$47.40,$47.75,$45.00
05/26/2023,$46.40,1184364,$47.50,$48.50,$46.30
